,id,price,beds,baths,parking,title,address,propertyType,status,bond
10934,16015971,475.0,2,1,1,$475 (Per Week),"G12/8 Garfield Street, Richmond VIC 3121",Apartment / Unit / Flat,live,2064.0
10935,16015969,900.0,4,2,2,$900.00,"37 Yerrin Street, Balwyn VIC 3103",House,live,3911.0
10936,16015914,635.0,3,2,2,$635,"1/2 Hocking Court, Mount Waverley VIC 3149",House,live,2760.0
10937,16015910,1395.0,4,3,3,"$1,395.00","6 Henham Street, Hawthorn East VIC 3123",House,live,8370.0
10938,16015892,430.0,4,1,2,$430,"5 Cootamundra Street, Doveton VIC 3177",House,live,1863.0
10939,12869214,950.0,3,2,1,$950,"5310/500 Elizabeth Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,4128.0
10940,16015820,435.0,3,2,2,$435.00 per week,"13 McCormack Avenue, Armstrong Creek VIC 3217",House,live,1890.0
10941,16015762,280.0,1,1,1,$280 weekly,"5/33 Warner Street, Essendon VIC 3040",Apartment / Unit / Flat,live,1214.0
10942,16015746,550.0,2,1,1,$550 per week,"2603/151 City Road, Southbank VIC 3006",Apartment / Unit / Flat,live,2390.0
10943,16015708,300.0,3,1,1,Enquire Now: $300 per week,"32 Salmond Street, Deer Park VIC 3023",House,live,1304.0
10944,16015694,380.0,2,1,1,$380,"2/2 Foster Street, South Geelong VIC 3220",Apartment / Unit / Flat,live,1645.0
10945,15012666,450.0,2,1,1,$450,"9/98 Thames St, Box Hill VIC 3128",Apartment / Unit / Flat,live,1739.0
10946,16015693,455.0,2,1,0,$455.00,"8/12 Wyuna Street, Caulfield North VIC 3161",Townhouse,live,1977.0
10947,16015674,390.0,3,1,2,$390 Per Week,"22 Henry Street, Pakenham VIC 3810",House,live,1695.0
10948,14434367,475.0,3,2,1,$475 wk,Inverloch VIC 3996,House,live,2065.0
10949,16015635,440.0,2,1,1,$440.00,"6/45 Browns Road, Bentleigh East VIC 3165",Apartment / Unit / Flat,live,1950.0
10951,10446689,470.0,3,2,3,$470 Per Week,"1/2 The Avenue, Sunshine West VIC 3020",Townhouse,leased,2042.0
10952,16015573,499.0,3,1,2,$499.00,"52 Koonawarra Street, Clayton VIC 3168",House,live,2169.0
10953,16015508,370.0,1,1,1,$370 per week,"204/171-173 Inkerman Street, St Kilda VIC 3182",Apartment / Unit / Flat,live,1608.0
10954,16015497,1100.0,5,3,2,"$1,100 per week","19 Reys Close, Mordialloc VIC 3195",House,live,4780.0
10955,16015450,490.0,4,2,2,$490,"24 Coakley Crescent, Lovely Banks VIC 3213",House,live,2124.0
10956,16015442,820.0,6,3,4,$820 Per Week,"33 Kallara Grove, Maribyrnong VIC 3032",House,live,3563.0
10957,16015441,390.0,2,1,1,$390 per week,"12/108 Maribyrnong Road, Moonee Ponds VIC 3039",Apartment / Unit / Flat,live,1738.0
10958,16015418,550.0,2,2,1,$550,"402/33 Rose Lane, Melbourne VIC 3000",Apartment / Unit / Flat,live,2390.0
10959,12051353,580.0,5,3,2,$580pw/$2520pcm,"8 Blau Street, Bundoora VIC 3083",House,live,2520.0
10960,16015388,1100.0,2,2,2,$1100 per week,"1306/582 St Kilda Road, Melbourne VIC 3004",Apartment / Unit / Flat,live,5880.0
10961,16015380,640.0,3,2,2,Under Application - $640 pw,"2/6 Nirvana Crescent, Bulleen VIC 3105",Townhouse,live,2781.0
10962,16015375,330.0,3,1,1,$330,"104 Power Road, Doveton VIC 3177",House,live,1430.0
10963,16015323,500.0,2,1,1,$500 per week,"1/63 Myer Street, Lakes Entrance VIC 3909",Apartment / Unit / Flat,live,2000.0
10964,16015316,500.0,2,1,0,$500 per week,"2/63 Myer Street, Lakes Entrance VIC 3909",Apartment / Unit / Flat,live,2000.0
10965,16015267,420.0,3,2,2,$420,"35 Clarendon Wynd, Caroline Springs VIC 3023",House,live,1825.0
10966,16015216,460.0,3,2,2,$460,"1/100-108 West Fyans Street, Newtown VIC 3220",Townhouse,live,1998.0
10967,16015211,340.0,2,1,0,$340.00 per week,"2 Hopper Street, Bendigo VIC 3550",Apartment / Unit / Flat,live,1360.0
10968,16015180,390.0,3,1,4,$390,"14 Cantala Street, Clayton VIC 3168",House,live,1695.0
10969,16015155,690.0,4,2,2,$690.00 per week,"1/27 George Street, Ashwood VIC 3147",House,live,2988.0
10970,16015137,425.0,2,1,1,"$425pw$1,847pcm","2/1 Maling Road, Canterbury VIC 3126",Apartment / Unit / Flat,live,1847.0
10971,12765638,430.0,4,2,2,$430 per week,"76 Spearmint Boulevard, Manor Lakes VIC 3024",House,live,1868.0
10972,16015071,550.0,3,1,0,$550 per week,"41 Cruikshank Street, Port Melbourne VIC 3207",House,live,2390.0
10973,16015069,480.0,3,1,2,$480 per week,"3 Paul street, Doncaster VIC 3108",House,live,2086.0
10974,16015056,290.0,2,1,1,$290 weekly,"32 Bennett St, Moe VIC 3825",House,live,1256.0
10975,14206595,510.0,2,2,1,$510 per week,"6/88 Ferguson Street, Williamstown VIC 3016",Apartment / Unit / Flat,live,2216.0
10976,16014951,425.0,3,2,2,$425,"73 Ravenhill Boulevard, Roxburgh Park VIC 3064",Townhouse,live,1841.0
10977,16014933,1295.0,4,2,3,"$1,295.00","425B Beach Road, Beaumaris VIC 3193",Townhouse,live,6475.0
10978,16014905,1600.0,3,3,2,$1600 per week,"301/130 Bay Street, Port Melbourne VIC 3207",Apartment / Unit / Flat,live,8552.0
10979,16014889,380.0,2,1,1,$380.00,"9/28 Holloway Street, Ormond VIC 3204",Apartment / Unit / Flat,live,1651.0
10980,16014841,1100.0,4,2,2,"$1,100.00","36B Windsor Avenue, McKinnon VIC 3204",Townhouse,live,4780.0
10981,16014835,370.0,3,1,1,$370.00,"67A Herman Road, Lalor VIC 3075",House,live,1608.0
10982,16014828,385.0,3,1,1,$385 pw,"8 Parnell Crescent, Gladstone Park VIC 3043",House,live,1673.0
10983,15909923,370.0,2,1,1,$370 per week,"2/24 Bond Street, Ringwood VIC 3134",Apartment / Unit / Flat,live,1608.0
10984,16014814,465.0,2,1,1,$465pw,"16/16 Kensington Road, South Yarra VIC 3141",Apartment / Unit / Flat,live,2021.0
10985,16014816,520.0,2,1,1,$520pw/$2260pcm,"13/14-22 Waterloo Street, Carlton VIC 3053",Apartment / Unit / Flat,live,2260.0
10986,16014807,995.0,2,2,3,$995.00,"90 Hawthorn Grove, Hawthorn VIC 3122",Townhouse,live,6485.0
10987,16014765,900.0,4,2,2,$900 pw,"7 Agnes Street, Mont Albert VIC 3127",House,live,3911.0
10988,16014740,410.0,4,2,2,$410 pw,"427 Greenhalghs Road, Delacombe VIC 3356",House,live,1640.0
10989,16014724,300.0,1,1,0,$300 Per Week,"76B Doveton Avenue, Eumemmerring VIC 3177",Apartment / Unit / Flat,live,1304.0
10990,16014718,650.0,5,3,2,$650.00,"12 Havelock Street, Burwood VIC 3125",House,live,2824.0
10991,16014714,450.0,3,2,1,$450 per week,"13A Brawn Avenue, Lake Wendouree VIC 3350",Townhouse,live,1950.0
10992,16014659,850.0,2,1,0,$850pw,"67 Wilson Street, South Yarra VIC 3141",House,live,3693.0
10993,16014593,740.0,4,2,2,$740.00 per week - Fully Furnished,"28 Hibbertia Street, Torquay VIC 3228",House,live,3215.0
10994,16014581,580.0,2,2,1,$580 pw,"1202B/58 Dorcas Street, Southbank VIC 3006",Apartment / Unit / Flat,live,2520.0
10995,16014577,540.0,4,2,2,$540 weekly,"234 Sanctuary Lakes South Blvd, Sanctuary Lakes VIC 3030",House,live,2346.0
10996,15004243,380.0,1,1,1,$380 per week,"3/26 Bourke Street, Mentone VIC 3194",Apartment / Unit / Flat,live,1652.0
10997,16014498,300.0,2,1,0,$300pw/ $1304pcm,"2/31 Prince Street, Gisborne VIC 3437",Apartment / Unit / Flat,live,1304.0
10998,16014492,405.0,4,2,2,$405,"92 Powell Drive, Hoppers Crossing VIC 3029",House,live,1760.0
10999,16014491,420.0,1,1,0,$420,"241 Harbour Esplanade, Docklands VIC 3008",Apartment / Unit / Flat,live,1825.0
11000,16014481,445.0,3,1,1,$445,"11 Stratford Court, Mulgrave VIC 3170",House,live,1930.0
11002,16014457,350.0,3,1,2,$350 pw/ $1521pm,"270 Liberty Parade, Heidelberg West VIC 3081",House,live,1521.0
11003,9485359,550.0,2,1,1,$550.00 per week,"20 Thistle Street, Brunswick VIC 3056",House,live,2390.0
11004,16014437,480.0,4,2,2,$480 per week | Under Application,"100 Glenelg Street, Clyde North VIC 3978",House,live,2085.0
11005,16014424,590.0,3,1,1,$590 per week,"300 Latrobe Terrace, Newtown VIC 3220",House,live,2564.0
11006,16014409,450.0,1,1,1,$450 per week,"1508/568 St Kilda Road, Melbourne VIC 3004",Apartment / Unit / Flat,live,1955.0
11007,11277092,400.0,3,2,2,$400 Per Week,"2/191 Gordons Road, South Morang VIC 3752",Townhouse,live,1738.0
11008,16014345,350.0,2,1,1,$350,"2/3 Suffolk Street, Reservoir VIC 3073",Apartment / Unit / Flat,live,1521.0
11009,16014292,390.0,2,1,1,$390.00 Per week,"8/14 Merino Street, Reservoir VIC 3073",Apartment / Unit / Flat,live,1690.0
11010,16014223,395.0,2,1,0,$395 pw,"203 Verner Street, East Geelong VIC 3219",House,live,1716.0
11011,16014211,360.0,3,1,2,$360 per week,"12 Balme Court, Hoppers Crossing VIC 3029",House,live,1564.0
11012,16014210,540.0,3,2,1,$540.00,"3/1 Swan Walk, Chelsea VIC 3196",Townhouse,live,2346.0
11013,15507008,530.0,4,1,2,$530,"1 Whalers Court, Portland VIC 3305",House,live,2296.0
11014,16014144,480.0,3,1,4,$480,"20 Heany Street, Mount Waverley VIC 3149",House,live,2086.0
11015,16014124,395.0,2,1,1,$395.00,"73 Cala Street, West Footscray VIC 3012",House,live,1695.0
11016,14489003,1100.0,3,2,2,$1100 per week,"2810/7 Riverside Quay, Southbank VIC 3006",Apartment / Unit / Flat,live,4780.0
11017,16013980,925.0,4,3,2,$925 per week,"7 Wandin Road, Camberwell VIC 3124",House,live,5000.0
11018,10926822,1250.0,5,3,6,$1250 per week,"2/15 Orange Grove, Camberwell VIC 3124",Townhouse,live,5416.0
11019,16013933,260.0,2,1,2,$260,"8/19 St Albans Road, St Albans VIC 3021",Apartment / Unit / Flat,live,1126.0
11020,16013926,550.0,2,2,2,$550.00,"304/1240 Glenhuntly Road, Glen Huntly VIC 3163",Apartment / Unit / Flat,live,2390.0
11021,16013824,850.0,4,2,2,$850 per week,"70 Stacey's Road, Anakie VIC 3213",House,live,3694.0
11022,16013800,990.0,5,3,4,$990pw / $4301pcm,"3 Thistle Street, Pascoe Vale South VIC 3044",House,live,4301.0
11023,12680078,900.0,3,2,3,$900,"11A Smith St, Bentleigh VIC 3204",House,live,3910.0
11024,16013677,675.0,3,2,1,$675 per week,"3/79 Lambeth Street, Kensington VIC 3031",Townhouse,live,2933.0
11025,16013649,850.0,4,3,2,$850.00 - Fully Furnished,"181 Merrijig Drive, Torquay VIC 3228",House,live,6000.0
11026,16013603,640.0,2,2,1,$640 pw,"5/37 Rockley Road, South Yarra VIC 3141",Apartment / Unit / Flat,live,2781.0
11028,16013542,440.0,3,2,1,$440 per week,"65 Springvale Road, Springvale VIC 3171",House,live,1912.0
11029,13914101,660.0,6,3,6,$660,"93 Heyers Road, Grovedale VIC 3216",House,live,2860.0
11030,16013462,720.0,4,2,2,$720,"36 Bath Road, Glen Iris VIC 3146",House,live,3128.0
11031,16013425,1300.0,8,4,4,"$1,300.00","510 Main Street, Mordialloc VIC 3195",House,live,6000.0
11032,16013368,210.0,1,2,0,$210 Per Week,"Room 1/336 Burwood Highway, Burwood VIC 3125",House,live,913.0
11033,16013307,950.0,2,2,1,$950.00 Per Week,"8/1 York Street, Prahran VIC 3181",Townhouse,live,5700.0
11034,16013271,550.0,2,1,1,$550 per week,"107/150 Peel Street, North Melbourne VIC 3051",Apartment / Unit / Flat,live,2390.0
11035,16013260,610.0,2,1,0,$610 per week,"10 Abbotsford Street, Abbotsford VIC 3067",House,live,2651.0
11036,16013190,300.0,3,1,3,$300 per week,"1 Muirhead Crescent, Werribee VIC 3030",House,live,1304.0
11037,16013153,450.0,2,1,0,$450 PW / $1955 PCM,"2/223 Westgarth Street, Northcote VIC 3070",Apartment / Unit / Flat,live,1955.0
11038,16013134,500.0,2,1,0,$500.00,"8 Hughes Street, Carlton North VIC 3054",House,live,2173.0
11039,16013130,430.0,2,1,1,$430 Per Week,"1/16 Paula Crescent, Doncaster East VIC 3109",Apartment / Unit / Flat,live,1868.0
11040,16013125,495.0,1,1,0,$495.00,"66 Kay Street, Carlton VIC 3053",House,live,2151.0
11041,16013113,580.0,4,3,2,$580,"4 Carnaby Grove, Burnside VIC 3023",House,live,2520.0
11042,16013104,350.0,3,1,2,$350,"56 Railway Parade, Deer Park VIC 3023",House,live,1521.0
11043,16013095,425.0,2,1,2,$425 per week,"4/114 Warren Road, Mordialloc VIC 3195",Apartment / Unit / Flat,leased,1842.0
11044,16013072,650.0,3,2,1,$650 Per Week,"20 George Street, Niddrie VIC 3042",House,live,2825.0
11045,16012930,565.0,4,2,2,$565,Bulleen VIC 3105,House,live,2595.0
11046,14313290,405.0,3,1,1,$405 per week,"30 Rogerson St, Avondale Heights VIC 3034",House,live,1760.0
11047,16012921,350.0,3,2,0,$350 P/W,"11 Carroll Street, Deer Park VIC 3023",House,live,1521.0
11048,15125578,620.0,2,1,2,$620 per week,"44 Roberts Street, Essendon VIC 3040",House,live,2690.0
11049,16012885,650.0,2,1,0,$650 pw,"4203/318 Rusell Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2825.0
11050,16012781,575.0,2,1,2,$575.00,"27/3374 Point Nepean Road, Sorrento VIC 3943",Apartment / Unit / Flat,live,2500.0
11051,16012766,485.0,2,1,1,$485 Per Week,"303V/162 Albert Street, East Melbourne VIC 3002",Apartment / Unit / Flat,live,2107.0
11052,16012703,385.0,2,2,1,$385 Per Week,"2/4 Adelaide Street, St Albans VIC 3021",Townhouse,live,1672.0
11053,16012667,580.0,2,1,2,$580.00,"15/103 Rose Street, Fitzroy VIC 3065",Apartment / Unit / Flat,live,2520.0
11054,16012628,595.0,4,1,1,$595.00,"7 Baringhup Street, Cheltenham VIC 3192",House,live,2585.0
11055,16012614,575.0,2,2,2,$575.00,"G01/428 Tooronga Rd, Hawthorn East VIC 3123",Apartment / Unit / Flat,live,2500.0
11056,16012613,780.0,4,2,2,$780 per week,"2/32 Mercer Parade, Newtown VIC 3220",Townhouse,live,3389.0
11057,16012605,350.0,3,2,0,"$350pw | $1,521pcm","1/23 Koonalda Grove, Dandenong North VIC 3175",Apartment / Unit / Flat,live,1521.0
11058,16012577,350.0,3,1,2,$350,"20 Mary Avenue, Mildura VIC 3500",House,live,1516.0
11059,16012550,470.0,4,2,2,$470,"9 Silver Street, Donnybrook VIC 3064",House,live,2036.0
11060,16012522,390.0,3,1,4,$390 pw,"23 Goulburn Avenue, Corio VIC 3214",House,live,1560.0
11061,16012517,450.0,2,1,0,$450 per week,"3/126 Albert Street, East Melbourne VIC 3002",Apartment / Unit / Flat,live,1955.0
11062,16012509,370.0,2,1,1,$370pw/$1608pcm,"3/117 Wellington Street, Flemington VIC 3031",Apartment / Unit / Flat,live,1608.0
11063,16012457,370.0,2,1,0,$370 per week,"18a Hampton Road, Essendon VIC 3040",Apartment / Unit / Flat,live,1608.0
11064,16012439,400.0,3,1,0,$400/PW,"11 Sevenoaks Road, Burwood East VIC 3151",Apartment / Unit / Flat,live,1739.0
11065,16012431,500.0,3,1,2,$500 weekly,"14 Wisewould St, Flemington VIC 3031",House,live,2167.0
11066,15316700,580.0,1,1,0,$580 weekly,"5202/228 La Trobe Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2502.0
11067,16012401,280.0,2,1,2,$280 pw,"1/1 Tinto Close, Deer Park VIC 3023",Apartment / Unit / Flat,live,1217.0
11068,16012383,500.0,4,2,2,$500 per week,"1 Baildor Court, Cranbourne VIC 3977",House,live,2173.0
11069,16012345,1850.0,3,3,2,$1850 Per Week,"23A Bruce Street, Toorak VIC 3142",House,live,11100.0
11070,16012332,400.0,2,2,1,$400 pw,"6/50 Mccormicks Road, Skye VIC 3977",Apartment / Unit / Flat,live,1738.0
11071,16012333,500.0,2,1,1,$500 per week,"12/37 Domain Street, South Yarra VIC 3141",Apartment / Unit / Flat,live,2173.0
11072,16012319,535.0,2,1,1,$535 per week,"2/49 Tennyson Street, Elwood VIC 3184",Apartment / Unit / Flat,live,2319.0
11073,16012256,495.0,3,1,1,$495,"49 Alamein Avenue, Ashburton VIC 3147",House,live,2151.0
11074,16012180,380.0,2,1,1,$380 per week,"1/91 Baroda Street, Travancore VIC 3032",Apartment / Unit / Flat,live,1651.0
11075,16012166,395.0,2,1,1,$395.00 Per Week,"149/115 Neerim Road, Glen Huntly VIC 3163",Apartment / Unit / Flat,live,1716.0
11076,16012135,450.0,3,2,2,$450,"3/425 Ontario Avenue, Mildura VIC 3500",House,live,1800.0
11077,16012113,450.0,3,2,2,$450,"2/425 Ontario Avenue, Mildura VIC 3500",House,live,1800.0
11078,16012095,250.0,2,1,1,$250 per week,"2/9 Begg Street, Horsham VIC 3400",Apartment / Unit / Flat,live,1086.0
11079,16012091,350.0,2,1,0,$350.00,"10/127 Grattan Street, Carlton VIC 3053",Apartment / Unit / Flat,live,1521.0
11080,16012064,160.0,1,2,0,$160 Per Week,"45 Retreat Road, Flora Hill VIC 3550",House,live,695.0
11081,16012021,720.0,4,3,2,$720.00,"1/231 Dorking Road, Box Hill North VIC 3129",Townhouse,live,3129.0
11082,16011999,695.0,3,3,2,$695 per week,"47B Angliss Street, Yarraville VIC 3013",House,live,3012.0
11083,13998678,520.0,2,1,1,$520 PW / $2260 PCM,"2/6 Wallace Street, Brunswick West VIC 3055",Townhouse,live,2260.0
11084,16011984,510.0,2,1,1,$510 weekly,"4/41 Grandview Grove, Prahran VIC 3181",Apartment / Unit / Flat,live,2216.0
11085,12882831,360.0,3,1,3,$360.00 per week,"28 Knowsley-Eppalock Road, Knowsley VIC 3523",Apartment / Unit / Flat,live,1564.0
11086,16011871,390.0,3,1,1,"$390pw | $1,695pcm","238 Ormond Road, Narre Warren South VIC 3805",House,live,1695.0
11087,16011867,490.0,3,1,1,$490 per week,"15 Bridge Street, Northcote VIC 3070",House,live,2129.0
11088,16011848,420.0,4,2,2,"$420pw | $1,825pcm","1 Saxonwood Drive, Narre Warren VIC 3805",House,live,1825.0
11089,16011768,720.0,3,2,2,$720 per week,"48 Parkers Road, Parkdale VIC 3195",House,live,3120.0
11090,16011732,795.0,3,2,2,Short Term Lease Only($795 per week),"9 Tyalla Crescent, Toorak VIC 3142",House,recentlyUpdated,3454.0
11091,16011685,450.0,3,2,1,$450.00 per week,"20/61 Bailey Street, Belmont VIC 3216",Townhouse,live,1950.0
11092,16011628,495.0,4,2,2,$495 per week,"4 Holbeck Place, Craigieburn VIC 3064",House,live,2150.0
11093,15886558,540.0,4,2,2,$540.00 per week,"2 Nalong Street, Rye VIC 3941",House,live,2346.0
11094,16011585,450.0,4,3,2,$450 weekly,"15 Longreach Road, Armstrong Creek VIC 3217",House,live,1955.0
11095,16011543,410.0,3,2,2,$410 Per week,"56 Circle Drive North, Cranbourne VIC 3977",House,live,1782.0
11096,16011542,430.0,3,1,1,$430 per week,"1 Norma Avenue, Oakleigh South VIC 3167",House,live,1955.0
11097,15217092,300.0,3,1,1,$300.00 per Week,"23 Williams Road, Laverton VIC 3028",House,live,1304.0
11098,16011512,300.0,2,1,0,$300 Per Week,"405 Princes Drive, Morwell VIC 3840",House,live,1300.0
11099,16011500,400.0,3,2,1,$400.00 Per Week,"13 Elgin Street, Pascoe Vale South VIC 3044",House,live,1738.0
11100,16011481,320.0,3,1,1,$320 p/w,"1A Vine Street, Mildura VIC 3500",House,live,1386.0
11101,8431371,205.0,1,1,0,$205 per week,"88C/116-130 Main Drive, Macleod VIC 3085",Studio,live,891.0
11102,16011459,400.0,4,2,1,$400.00 weekly,"16 Mildenhall Court, Altona Meadows VIC 3028",House,live,1738.0
11103,16011440,440.0,3,1,1,$440,"6 Towerhill Road, Frankston VIC 3199",House,live,1912.0
11104,16011423,420.0,3,1,2,$420 per week,"552 Middleborough Road, Blackburn North VIC 3130",House,live,1825.0
11105,16011414,400.0,2,1,0,$400 per week,"101 Monroe Street, Branxholme VIC 3302",House,live,1600.0
11106,16011404,480.0,2,2,1,$480 per week,"4/156 Francis Street, Yarraville VIC 3013",Apartment / Unit / Flat,live,2086.0
11107,16011395,580.0,2,1,1,$580 per week,"1112/77 River Street, South Yarra VIC 3141",Apartment / Unit / Flat,live,2520.0
11108,16011373,295.0,1,1,0,$295,"13 Austin Street, Werribee VIC 3030",Studio,live,1277.0
11109,14168901,260.0,2,8,8,$260,"9 Katelyn Court, Waurn Ponds VIC 3216",House,recentlyUpdated,1126.0
11110,16011359,1155.0,1,1,1,$1155pw - Stay 1 mth+,"110/133 Bourke Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,750.0
11111,16011324,360.0,2,1,1,$360.00,"5/52 Banksia Street, Heidelberg VIC 3084",Townhouse,live,1564.0
11112,16011264,195.0,1,1,0,From $195,"5 Broadacres Court, Narre Warren VIC 3805",House,live,780.0
11113,16011239,650.0,5,2,2,$650 per week,"18-20 Landor Close, Hoppers Crossing VIC 3029",House,live,2824.0
11114,16011228,1085.0,1,1,1,$1085pw - Stay 1 mth+,"110/250 Elizabeth Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,4715.0
11115,16011186,195.0,1,1,0,$195 per week,"1/1 Daniher Close, Berwick VIC 3806",House,live,780.0
11116,16011149,160.0,1,2,0,$160 per week,"35 Sarton Road, Clayton VIC 3168",House,live,640.0
11117,16011148,530.0,4,2,2,$530,"9 Limestone Way, Ocean Grove VIC 3226",House,live,2296.0
11118,16011132,475.0,1,1,4,$475 weekly,"13 Fulcher St, Daylesford VIC 3460",House,leased,2058.0
11119,16011122,450.0,3,2,0,$450 weekly,"18 North St, Daylesford VIC 3460",House,live,2058.0
11120,16011041,1500.0,3,3,2,"$1,500 per week","2403/14-16 The Esplanade, St Kilda VIC 3182",Apartment / Unit / Flat,live,7500.0
11121,16011002,450.0,4,2,2,$450.00 per week,"61 Creekstone Drive, Alfredton VIC 3350",House,live,1955.0
11122,16010983,150.0,1,3,0,$150 per week,"36 Boyd Street, Doncaster VIC 3108",House,live,600.0
11123,16010934,150.0,1,2,0,From $150 per week,"54 Westerfield Drive, Notting Hill VIC 3168",House,live,600.0
11124,16010921,410.0,2,1,2,$410 Per Week,"4/242 Melrose Drive, Tullamarine VIC 3043",Townhouse,live,1782.0
11125,16010893,150.0,1,2,0,From $150 per week,"3 Abbot Court, Glen Waverley VIC 3150",House,live,600.0
11126,16010879,370.0,3,1,2,$370 per week,"30 Aldergate Crescent, Kings Park VIC 3021",House,live,1603.0
11127,16010866,450.0,3,1,2,$450,"8 Hawkhurst Street, Yarraville VIC 3013",House,live,1955.0
11128,16010822,350.0,1,1,2,$350 pw,"1/35 Glen Eira Road, Ripponlea VIC 3185",Apartment / Unit / Flat,live,1521.0
11129,16010780,900.0,4,2,2,$900.00,"19 Carlyle Crescent, Mont Albert VIC 3127",House,live,4127.0
11130,16010779,830.0,4,2,1,$830,"18 Walnut Street, Ormond VIC 3204",House,live,3607.0
11131,16010716,650.0,3,2,2,$650 per week,"1/30 Solander Street, Dromana VIC 3936",House,live,2824.0
11132,16010675,317.0,4,2,2,$317.00,"329 Vickers Street, Sebastopol VIC 3356",House,live,1374.0
11133,16010665,385.0,2,1,1,$385,"3/1 Foot Street, Frankston VIC 3199",House,live,1672.0
11134,16010656,1175.0,3,2,0,$1175 pw,"234 Bridport West Street, Albert Park VIC 3206",House,live,7050.0
11135,16010598,290.0,1,1,1,$290 per week,"7/6 Poplar Grove, Carnegie VIC 3163",Apartment / Unit / Flat,live,1260.0
11136,16010587,290.0,1,1,0,$290 per week,"6/6 Poplar Grove, Carnegie VIC 3163",Apartment / Unit / Flat,live,1260.0
11137,16010537,550.0,4,2,2,$550 Per Week,"17 Daly Street, Doncaster East VIC 3109",House,live,2390.0
11138,14920918,415.0,2,1,0,$415,"71 Dallas Avenue, Hughesdale VIC 3166",House,live,1803.0
11139,16010526,765.0,2,1,0,$765pw,"14 Argo Street, South Yarra VIC 3141",House,live,3324.0
11140,16010495,490.0,3,1,2,$490,"23 Brunel Street, South Kingsville VIC 3015",Townhouse,live,2129.0
11141,16010477,670.0,3,1,3,$670,"7 Evans Street, Rye VIC 3941",House,live,2911.0
11142,16010460,670.0,5,3,2,$670 pw,"9 Snowbird Road, Winter Valley VIC 3358",House,live,2903.0
11143,16010448,350.0,1,1,0,$350 Per Week,"1-8/9 Gardiner Avenue, Dandenong North VIC 3175",Studio,live,1521.0
11145,16010404,340.0,3,1,2,$340 PER WEEK,"10 Delmont Street, Albion VIC 3020",House,live,1477.0
11146,16010369,450.0,2,1,2,$450 per week,"1/5 Leila Street, Prahran VIC 3181",House,live,1955.0
11147,16010374,390.0,3,1,4,$390,"24 Rhodes Street, St Albans VIC 3021",House,live,1690.0
11148,14881732,560.0,2,1,0,1Bed + 1Study $560,"6104/639 Little Lonsdale Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2434.0
11149,16010359,550.0,2,2,1,$550.00,"119/421-433 High Street, Northcote VIC 3070",Apartment / Unit / Flat,live,2390.0
11150,16010358,430.0,3,1,1,$430.00,"8 Barclay Avenue, Croydon VIC 3136",House,live,1868.0
11151,16010304,420.0,3,2,2,$420 per week,"62 Hastings Street, Wendouree VIC 3355",House,leased,1820.0
11152,16010221,70.0,1,8,1,$70 per week,"Carspace & Cage/610 St Kilda Road, Melbourne VIC 3004",House,live,304.0
11153,16010201,700.0,2,2,1,$700 per week,"1305/151 Berkeley Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,3042.0
11154,16010160,500.0,2,2,1,$500pw,"12/274 Domain Road, South Yarra VIC 3141",Apartment / Unit / Flat,live,2173.0
11155,16010146,350.0,2,1,1,$350 per week,"1/12 Frederick Street, Thomastown VIC 3074",House,live,1521.0
11156,16010119,650.0,2,2,0,$650 weekly,"3806/500 Elizabeth St, Melbourne VIC 3000",Apartment / Unit / Flat,live,2824.0
11157,16010076,340.0,1,1,1,$340.00,"2/10 Ashmore Avenue, Mordialloc VIC 3195",Apartment / Unit / Flat,live,1477.0
11158,16010066,550.0,3,1,3,$550 weekly,"208 Pascoe Vale Rd, Essendon VIC 3040",House,live,2384.0
11159,16010045,425.0,2,1,1,$425.00 per week,"211/58 Kambrook Road, Caulfield North VIC 3161",Apartment / Unit / Flat,recentlyUpdated,1846.0
11160,16010037,440.0,4,2,2,$440,"38 Lagoon Drive, Aintree VIC 3336",House,live,1911.0
11161,16009998,310.0,3,1,1,$310.00 per week,"6 Blake Street, Skipton VIC 3361",House,live,1343.0
11162,16009969,700.0,3,1,2,$700 per week,"20 Yarra Street, Abbotsford VIC 3067",House,live,3042.0
11164,16009895,395.0,2,2,1,$395 per week,"4/15 Lawn Crescent, Braybrook VIC 3019",House,live,1716.0
11165,16009877,370.0,4,2,2,$370 per week,"5 Notting Walk, Wyndham Vale VIC 3024",House,live,1608.0
11166,16009802,530.0,4,2,2,$530 per week,"28 Ray Street, Dandenong VIC 3175",House,live,2303.0
11167,16009741,580.0,3,2,2,$580,"2/51 Schneider Crescent, Clarinda VIC 3169",Townhouse,live,2520.0
11168,14293867,450.0,2,1,0,$450/w,"213/65 Dudley Street, West Melbourne VIC 3003",Apartment / Unit / Flat,live,1955.0
11169,16009666,854.0,1,1,1,$854pw - Stay 1 mth+,"1706/200 Spencer Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,3711.0
